"","X","lon","lat","job"
"423",74,-117.789172,33.862929,"Pipefitter"
"424",75,-118.301765,33.762557,"Pipefitter"
"425",76,-118.31652,33.797114,"Pipefitter"
"426",77,-118.483028,34.0058859,"Pipefitter"
"427",78,-118.2079109,33.8236432,"Pipefitter"
"428",79,-118.1081523,34.001582,"Pipefitter"
"429",80,-118.1384525,33.8742257,"Pipefitter"
"430",81,-118.230956,33.93985,"Pipefitter"
"431",82,-118.139907,33.931627,"Pipefitter"
"432",83,-117.0328537,34.0317911,"Pipefitter"
"433",84,-118.193733,33.878414,"Pipefitter"
"434",85,-117.218138,33.793451,"Pipefitter"
"435",86,-117.1007045,32.7580277,"Pipefitter"
"436",87,-117.0612864,32.7842074,"Pipefitter"
"437",88,-120.085238,37.025047,"Pipefitter"
"438",89,-118.1197265,33.9071277,"Pipefitter"
"439",90,-117.215304,33.791164,"Pipefitter"
"440",91,-118.18308,33.92048,"Pipefitter"
"441",92,-118.1863551,33.8463626,"Pipefitter"
"442",93,-118.346691,33.8248967,"Pipefitter"
"443",94,-117.375097,34.4071209,"Pipefitter"
"444",95,-118.147847,33.880259,"Pipefitter"
"445",96,-118.301971,33.8024872,"Pipefitter"
"446",97,-118.3952271,33.8698994,"Pipefitter"
"447",98,-118.1667486,33.7898648,"Pipefitter"
"448",99,-98.558239,29.506748,"Pipefitter"
"449",100,-118.1727701,33.8660318,"Pipefitter"
"450",101,-119.1199128,35.3048997,"Pipefitter"
"451",102,-118.198344,33.8919161,"Pipefitter"
"452",103,-117.5725628,34.426288,"Pipefitter"
"453",104,-118.0730161,33.9050229,"Pipefitter"
"454",105,-118.12804,33.8890249,"Pipefitter"
"455",106,-118.1134607,33.9700508,"Pipefitter"
"456",107,-117.4660385,34.4265461,"Pipefitter"
"457",108,-118.19923,33.864794,"Pipefitter"
"458",109,-122.009225,38.286881,"Pipefitter"
"459",110,-118.262002,33.802273,"Pipefitter"
"460",111,-88.202913,30.596508,"Pipefitter"
"461",112,-118.267873,33.793219,"Pipefitter"
"462",113,-117.205189,33.8561529,"Pipefitter"
"463",114,-117.9576334,33.8158657,"Pipefitter"
"464",115,-117.772001,33.6973389,"Pipefitter"
"465",116,-118.256624,33.881367,"Pipefitter"
"466",117,-117.876945,33.921062,"Pipefitter"
"467",118,-117.1987145,33.9330498,"Pipefitter"
"468",119,-118.159255,33.79629,"Pipefitter"
"469",120,-118.0839,33.926532,"Pipefitter"
"470",121,-118.230956,33.93985,"Pipefitter"
"471",122,-118.2465869,34.0649681,"Pipefitter"
"472",123,-118.28291,33.924776,"Pipefitter"
"473",124,-118.084112,33.992795,"Pipefitter"
"474",125,-118.3142153,33.9683929,"Pipefitter"
"475",126,-118.295317,33.805693,"Pipefitter"
"476",127,-118.3010746,33.8860475,"Pipefitter"
"477",128,-119.1929363,34.179413,"Pipefitter"
"478",129,-118.1760478,33.7748081,"Pipefitter"
"479",130,-118.2257575,33.8280987,"Pipefitter"
"480",131,-118.323678,33.822299,"Pipefitter"
"481",132,-118.1416626,33.9176777,"Pipefitter"
"482",133,-118.3406288,33.8358492,"Pipefitter"
